KOPR;NOKOPR;UD01PR;UD02PR;KOSU;KOBO;DATOSUBIC;STFI1;STDV1;STOCNV1;STDV1C;STOCNV1C;RECENOFAC1;DESPNOFAC1;STFI2;STDV2;STOCNV2;STDV2C;STOCNV2C;RECENOFAC2;DESPNOFAC2;RLUD;FMPR;PFPR;HFPR;RUPR;MRPR
PCA912EI87925;TEXTUEIFS G25 TONO 8792 BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0004;;
PCA912EIBLAN5;TEXTU EIFS G-10 BLANCO BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0004;;
PCA912EIBLAN5;TEXTU EIFS G-10 BLANCO BD;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0004;;
PCA912EIDUCR4;TEXTU EIFS G-25 DUTCH CREAM 24KG BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0004;;
PCA912EIROCO5;TEXTU EIFS G-25 ROJO COLONIAL BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0004;;
PCA925SW10936;HIDROPLUS AR. SW-1093 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925SW10936;HIDROPLUS AR. SW-1093 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925SW11486;HIDROPLUS AR. SW-1148 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925SW11486;HIDROPLUS AR. SW-1148 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925SW60736;HIDROPLUS AR SW-6073 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA925SW60736;HIDROPLUS AR SW-6073 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA925SW62556;HIDROPLUS AR. SW-6255 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA925SW62556;HIDROPLUS AR. SW-6255 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA925SW63656;HIDROPLUS AR. SW-6365 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925SW63656;HIDROPLUS AR. SW-6365 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925SW64005;HIDROPLUS VERDE AG SW6400 BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;0001;;
PCA925SW66146;HIDROPLUS AR. SW-6614 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA925SW66146;HIDROPLUS AR. SW-6614 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;;;;
PCA925SW70266;HIDROPLUS SW-7026 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925SW70266;HIDROPLUS SW-7026 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925SW70285;HIDROPLUS AR SW7028 BD;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;;;
PCA925SW70386;HIDROPLUS AR. SW-7038 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925SW70386;HIDROPLUS AR. SW-7038 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA925VERDBA6;HIDROPLUS AR. VERDE BARROCO 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925VERDBA6;HIDROPLUS AR. VERDE BARROCO 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0005;0001;;
PCA925VERDE01;HIDROPLUS VERDE PASTO GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0005;0001;;
PCA925VERDE01;HIDROPLUS VERDE PASTO GL.;GL;GL;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0005;0001;;
PCA926BCOINV1;OLEO BRILLANTE BLANCO INVIERNO GL;GL;GL;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926BCOINV1;OLEO BRILLANTE BLANCO INVIERNO GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926BOSC001;OLEO BRILLANTE BASE OSCURA GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926BOSC001;OLEO BRILLANTE BASE OSCURA GL.;GL;GL;004;015;;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926BOSC001;OLEO BRILLANTE BASE OSCURA GL.;GL;GL;006;007;;3,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926BOSC001;OLEO BRILLANTE BASE OSCURA GL.;GL;GL;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926BOSC001;OLEO BRILLANTE BASE OSCURA GL.;GL;GL;004;006;;22,00;0,00;0,00;0,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926DAMASC1;OLEO BRILLANTE DAMASCO GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926DAMASC1;OLEO BRILLANTE DAMASCO GL;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926MARFIL1;OLEO BRILLANTE MARFIL GL;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926MARFIL1;OLEO BRILLANTE MARFIL GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926MARFIL1;OLEO BRILLANTE MARFIL GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;01;
PCA926ROJO006;OLEO BRILLANTE ROJO 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA926ROJO006;OLEO BRILLANTE ROJO 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0004;;
PCA926SW70301;OLEO BRILLANTE SW-7030 GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926VERESM5;OLEO BRILLANTE VERDE ESMERALDA BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0002;0001;;
PCA927SANAGU6;LATEX ELASTOMERICO SAN AGUSTIN 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA927SANAGU6;LATEX ELASTOMERICO SAN AGUSTIN 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA929ROJCHO5;LATEX 929 ROJO CHOL-CHOL BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA929SW00076;LATEX SUPER 929 SW 0007 4 GALONES;GL;BD;004;006;;112,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA929SW00076;LATEX SUPER 929 SW 0007 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA929SW63656;LATEX SUPER 929 SW 6365 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA9269500001;OLEO BRILLANTE 950 GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA9269500001;OLEO BRILLANTE 950 GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926AZUMAR1;OLEO BRILLANTE AZUL MARINO GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926AZUMAR1;OLEO BRILLANTE AZUL MARINO GL;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926AZUMAR1;OLEO BRILLANTE AZUL MARINO GL;GL;GL;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926BCOINV6;OLEO BRILLANTE BLANCO INVIERNO 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0001;;
PCA926BCOINV6;OLEO BRILLANTE BLANCO INVIERNO 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0002;0001;;
PCA926BLAN002;OLEO BRILLANTE BLANCO 1/4;GL;04;004;006;;7,00;0,00;0,00;0,00;0,00;0,00;0,25;28,00;0,00;0,00;0,00;0,00;0,00;1,00;0,25;003;0002;0001;01;
PCA926BLAN002;OLEO BRILLANTE BLANCO 1/4;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926BLAN002;OLEO BRILLANTE BLANCO 1/4;GL;04;006;007;;3,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926BLAN002;OLEO BRILLANTE BLANCO 1/4;GL;04;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926BPAS001;OLEO BRILLANTE BASE PASTEL GL.;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926BPAS001;OLEO BRILLANTE BASE PASTEL GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926NEGRO02;OLEO BRILLANTE NEGRO 1/4;GL;04;004;006;;3,50;0,00;0,00;0,00;0,00;0,00;0,25;14,00;0,00;0,00;0,00;0,00;0,00;1,00;0,25;003;0002;0001;01;
PCA926NEGRO02;OLEO BRILLANTE NEGRO 1/4;GL;04;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926NEGRO02;OLEO BRILLANTE NEGRO 1/4;GL;04;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926NEGRO02;OLEO BRILLANTE NEGRO 1/4;GL;04;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926NEGRO02;OLEO BRILLANTE NEGRO 1/4;GL;04;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25;003;0002;0001;01;
PCA926SW62361;OLEO BRILLANTE SW 6236 GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA926VERTRE1;OLEO BRILLANTE VERDE TREBOL GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0002;0001;;
PCA929NEGR001;LATEX 929 NEGRO GL.;GL;GL;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0001;;
PCA929OCRE055;LATEX EXTRA PLUS 929 OCRE BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
PCA912SW70116;TEXTURAMICA G-25 SW-7011 4 GALONES;GL;BD;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0002;;
PCA912SW70116;TEXTURAMICA G-25 SW-7011 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0002;;
PCA912SW70286;TEXTURENE G-10 SW-7028 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0002;;
PCA912SW70286;TEXTURENE G-10 SW-7028 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0002;;
PCA912SW70335;PROFINISH HIDROCOPPER G-25 SW 7033 5 GALONES;GL;BD;004;006;;470,00;0,00;0,00;0,00;0,00;0,00;0,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0002;;
PCA912SW70335;PROFINISH HIDROCOPPER G-25 SW 7033 5 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0002;;
PCA912SW70426;IMPRIMANTE TEXTURA SW-7042 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA912SW70426;IMPRIMANTE TEXTURA SW-7042 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA913HOBCO01;ESMALTE AL AGUA HOSPITALARIO BLANCO GL.;GL;GL;004;016;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA914BLOIAM1;ESMALTE AL AGUA OPACO INTERIOR AMARILLO GL.;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA914BLOIAM1;ESMALTE AL AGUA OPACO INTERIOR AMARILLO GL.;GL;GL;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA914BLOIAM1;ESMALTE AL AGUA OPACO INTERIOR AMARILLO GL.;GL;GL;006;007;;67,00;0,00;0,00;0,00;0,00;0,00;0,00;67,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA914BLOIAM1;ESMALTE AL AGUA OPACO INTERIOR AMARILLO GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA9156050005;ESMALTE AL AGUA 915 OPACO 6050 BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0002;0003;;
PCA9156050005;ESMALTE AL AGUA 915 OPACO 6050 BD.;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0002;0003;;
PCA915BLANHU1;ESMALTE AL AGUA OPACO BLANCO HUESO GL.;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA915PAPEL05;ESMALTE AL AGUA OPACO 915 PAPEL MURAL BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA915SW70106;ESMALTE AL AGUA 915 SW-7010 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA915SW70156;ESMALTE AL AGUA 915 SW-7015 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA920SW60685;SELLADOR ACRILICO SW-6068 BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;0003;;
PCA920SW70455;SELLADOR ACRILICO SW-7045 BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;0003;;
PCA921ALER055;FIBROPLUS ALERCE BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0005;0001;;
PCA960SW62556;ESMALTE AL AGUA COPPER 960 SW-6255 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW62556;ESMALTE AL AGUA COPPER 960 SW-6255 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW62556;ESMALTE AL AGUA COPPER 960 SW-6255 4 GALONES.;GL;BD;006;007;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70166;ESMALTE AL AGUA COPPER 960 SW-7016 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70166;ESMALTE AL AGUA COPPER 960 SW-7016 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70215;ESMALTE AL AGUA COPPER 960 SW-7021 5 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70215;ESMALTE AL AGUA COPPER 960 SW-7021 5 GALONES;GL;BD;004;013;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70215;ESMALTE AL AGUA COPPER 960 SW-7021 5 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960SW70676;ESMALTE AL AGUA 960 COPPER SW-7067 4 GALONES;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70676;ESMALTE AL AGUA 960 COPPER SW-7067 4 GALONES;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70691;ESMALTE AL AGUA 960 COPPER SW-7069 GL;GL;GL;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA960SW70691;ESMALTE AL AGUA 960 COPPER SW-7069 GL;GL;GL;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00;003;0001;0002;;
PCA960SW70716;ESMALTE AL AGUA COPPER 960 SW-7071 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960SW70716;ESMALTE AL AGUA COPPER 960 SW-7071 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0002;;
PCA960TAVER05;ESMALTE AL AGUA COPPER 960 TAVERN TAUPE N140 5GL;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCA960TAVER05;ESMALTE AL AGUA COPPER 960 TAVERN TAUPE N140 5GL;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0002;;
PCAAJUSTEPL06;TEXTU EIFS HIDRORREPELENTE G-25 SW-7037 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0004;;
PCAAJUSTEPL06;TEXTU EIFS HIDRORREPELENTE G-25 SW-7037 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0004;;
PCAAJUSTEPL06;TEXTU EIFS HIDRORREPELENTE G-25 SW-7037 4 GALONES.;GL;BD;004;004;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0004;0004;;
PCAEXTRACURO6;LATEX SUPERCUBRIENTE ROJO 4 GALONES.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCAEXTRACURO6;LATEX SUPERCUBRIENTE ROJO 4 GALONES.;GL;BD;004;017;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCAG05BLAN055;TEXTURAMICA G-5 BLANCO BD.;GL;BD;004;006;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0002;;
PCAG05BLAN055;TEXTURAMICA G-5 BLANCO BD.;GL;BD;004;015;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0004;0002;;
PCA929SW63656;LATEX SUPER 929 SW 6365 4 GALONES;GL;BD;004;006;;108,00;0,00;0,00;0,00;0,00;0,00;0,00;27,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;003;0001;0001;;
PCA929VERT055;LATEX 929 VERDE TREBOL BD.;GL;BD;001;001;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;003;0001;0001;;
